"GAME_DATE","GAME_CODE","TEAM","PLAYER","GAME_PLAYED","MINUTES_PLAYED","FIELD_GOALS_MADE","FIELD_GOALS_ATT","FREE_THROWS_MADE","FREE_THROWS_ATT","TOTAL_POINTS","OFFENSIVE_REBOUNDS","DEFENSIVE_REBOUNDS","REBOUNDS","ASSISTS","PERSONAL_FOULS","DISQUALIFICATIONS","STEALS","TURNOVERS","BLOCKED_SHOTS","THREE_POINT_MADE","THREE_POINT_ATT","PLUS_MINUS"
18-JAN-16,1571261,"Detroit Pistons","Reggie Bullock",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571261,"Detroit Pistons","Spencer Dinwiddie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571261,"Detroit Pistons","Jodie Meeks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571677,"Atlanta Hawks","Paul Millsap",1,27,6,9,1,3,13,2,10,12,6,1,0,1,1,2,0,0,9
18-JAN-16,1571677,"Atlanta Hawks","Thabo Sefolosha",1,27,4,8,2,2,10,0,4,4,3,3,0,3,1,0,0,2,17
18-JAN-16,1571677,"Atlanta Hawks","Al Horford",1,27,7,10,0,0,15,1,6,7,2,2,0,1,0,2,1,2,17
18-JAN-16,1571677,"Atlanta Hawks","Jeff Teague",1,24,5,10,1,1,14,0,4,4,2,3,0,1,3,0,3,3,11
18-JAN-16,1571677,"Atlanta Hawks","Kent Bazemore",1,23,1,5,0,0,2,0,3,3,0,1,0,0,4,1,0,0,6
18-JAN-16,1571677,"Atlanta Hawks","Kyle Korver",1,21,2,5,0,0,5,0,4,4,2,2,0,1,2,0,1,3,8
18-JAN-16,1571677,"Atlanta Hawks","Tim Hardaway Jr.",1,19,2,5,2,2,8,0,1,1,3,0,0,1,0,0,2,3,10
18-JAN-16,1571677,"Atlanta Hawks","Mike Scott",1,18,5,6,0,0,12,0,1,1,2,3,0,1,2,0,2,2,5
18-JAN-16,1571677,"Atlanta Hawks","Dennis Schroder",1,18,3,8,0,0,6,0,2,2,8,1,0,0,3,0,0,2,11
18-JAN-16,1571677,"Atlanta Hawks","Tiago Splitter",1,17,5,7,0,0,10,1,3,4,1,2,0,0,1,1,0,0,8
18-JAN-16,1571677,"Atlanta Hawks","Justin Holiday",1,6,0,3,1,2,1,0,1,1,0,2,0,0,0,0,0,2,-7
18-JAN-16,1571677,"Atlanta Hawks","Mike Muscala",1,6,1,2,0,0,2,0,2,2,1,0,0,0,0,0,0,0,-5
18-JAN-16,1571677,"Atlanta Hawks","Shelvin Mack",1,6,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,-5
18-JAN-16,1571677,"Atlanta Hawks","Lamar Patterson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571677,"Atlanta Hawks","Edy Tavares",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571677,"Orlando Magic","Tobias Harris",1,32,2,7,2,2,6,1,3,4,4,1,0,4,2,1,0,2,-7
18-JAN-16,1571677,"Orlando Magic","Elfrid Payton",1,27,7,14,0,3,16,0,2,2,5,0,0,1,5,0,2,2,-14
18-JAN-16,1571677,"Orlando Magic","Aaron Gordon",1,27,5,9,7,8,18,1,6,7,3,0,0,0,0,1,1,2,-12
18-JAN-16,1571677,"Orlando Magic","Nikola Vucevic",1,27,4,10,2,3,10,4,7,11,1,1,0,1,2,1,0,0,-14
18-JAN-16,1571677,"Orlando Magic","Mario Hezonja",1,24,3,14,4,4,10,0,0,0,2,2,0,0,1,0,0,5,-8
18-JAN-16,1571677,"Orlando Magic","Evan Fournier",1,24,2,11,0,0,6,0,1,1,2,3,0,1,0,0,2,4,-9
18-JAN-16,1571677,"Orlando Magic","Channing Frye",1,18,1,4,0,0,2,1,3,4,1,2,0,1,0,2,0,2,-7
18-JAN-16,1571677,"Orlando Magic","Jason Smith",1,18,1,5,0,0,2,0,3,3,0,1,0,1,0,0,0,0,-5
18-JAN-16,1571677,"Orlando Magic","Shabazz Napier",1,12,2,4,0,0,5,0,0,0,2,0,0,0,0,0,1,3,-4
18-JAN-16,1571677,"Orlando Magic","Dewayne Dedmon",1,11,2,2,0,0,4,2,5,7,0,1,0,1,1,0,0,0,-3
18-JAN-16,1571677,"Orlando Magic","Keith Appling",1,9,1,3,0,0,2,0,0,0,0,0,0,1,1,0,0,1,1
18-JAN-16,1571677,"Orlando Magic","Andrew Nicholson",1,9,0,3,0,0,0,1,1,2,1,2,0,0,1,0,0,1,-5
18-JAN-16,1571677,"Orlando Magic","Devyn Marble",1,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
18-JAN-16,1571677,"Orlando Magic","Victor Oladipo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571677,"Orlando Magic","C.J. Watson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571602,"Boston Celtics","Avery Bradley",1,43,6,16,3,4,19,0,8,8,5,3,0,1,0,0,4,8,-5
18-JAN-16,1571602,"Boston Celtics","Marcus Smart",1,39,8,13,2,4,20,1,7,8,3,4,0,2,1,0,2,4,-3
18-JAN-16,1571602,"Boston Celtics","Isaiah Thomas",1,38,8,19,4,4,20,1,3,4,7,4,0,0,2,0,0,4,-2
18-JAN-16,1571602,"Boston Celtics","Jae Crowder",1,38,3,13,6,7,12,1,6,7,1,4,0,1,0,0,0,3,-10
18-JAN-16,1571602,"Boston Celtics","Jared Sullinger",1,28,3,12,6,7,12,5,6,11,0,4,0,2,3,1,0,1,-9
18-JAN-16,1571602,"Boston Celtics","Evan Turner",1,26,2,4,0,0,4,1,2,3,8,1,0,1,3,0,0,1,-1
18-JAN-16,1571602,"Boston Celtics","Kelly Olynyk",1,26,6,11,0,0,17,2,3,5,0,4,0,1,2,2,5,6,27
18-JAN-16,1571602,"Boston Celtics","Jonas Jerebko",1,15,3,5,0,0,6,0,1,1,0,4,0,0,0,0,0,2,-3
18-JAN-16,1571602,"Boston Celtics","Amir Johnson",1,14,1,1,0,0,3,2,0,2,0,2,0,1,1,0,1,1,-19
18-JAN-16,1571602,"Boston Celtics","Tyler Zeller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571602,"Boston Celtics","Terry Rozier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571602,"Boston Celtics","James Young",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571602,"Boston Celtics","Jordan Mickey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571602,"Boston Celtics","David Lee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571602,"Boston Celtics","R.J. Hunter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571602,"Dallas Mavericks","Wesley Matthews",1,41,5,12,2,2,15,1,1,2,2,2,0,0,2,0,3,8,16
18-JAN-16,1571602,"Dallas Mavericks","Deron Williams",1,37,7,17,4,4,20,1,4,5,6,1,0,0,3,1,2,5,18
18-JAN-16,1571602,"Dallas Mavericks","Zaza Pachulia",1,36,1,4,3,4,5,7,12,19,2,4,0,0,1,0,0,1,17
18-JAN-16,1571602,"Dallas Mavericks","Dirk Nowitzki",1,35,8,21,12,13,31,0,11,11,0,4,0,2,4,0,3,5,13
18-JAN-16,1571602,"Dallas Mavericks","Chandler Parsons",1,33,6,11,0,0,16,1,4,5,3,1,0,1,0,0,4,6,5
18-JAN-16,1571602,"Dallas Mavericks","Raymond Felton",1,29,6,13,1,1,14,1,2,3,4,4,0,0,1,0,1,3,-9
18-JAN-16,1571602,"Dallas Mavericks","Devin Harris",1,21,3,5,0,0,9,0,1,1,2,4,0,0,0,0,3,4,-15
18-JAN-16,1571602,"Dallas Mavericks","Dwight Powell",1,17,2,4,0,0,4,0,4,4,1,1,0,1,1,1,0,0,-12
18-JAN-16,1571602,"Dallas Mavericks","J.J. Barea",1,16,2,6,0,0,4,0,1,1,3,0,0,0,2,0,0,2,-8
18-JAN-16,1571602,"Dallas Mavericks","Salah Mejri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571602,"Dallas Mavericks","Justin Anderson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571602,"Dallas Mavericks","John Jenkins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571602,"Dallas Mavericks","Jeremy Evans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571602,"Dallas Mavericks","JaVale McGee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571602,"Dallas Mavericks","Charlie Villanueva",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571159,"Houston Rockets","Dwight Howard",1,45,11,16,14,18,36,10,16,26,4,2,0,1,4,1,0,0,-4
18-JAN-16,1571159,"Houston Rockets","James Harden",1,40,5,12,8,13,20,0,3,3,8,4,0,0,3,0,2,7,-15
18-JAN-16,1571159,"Houston Rockets","Trevor Ariza",1,38,6,11,4,4,18,0,2,2,4,2,0,1,0,0,2,5,-6
18-JAN-16,1571159,"Houston Rockets","Marcus Thornton",1,22,9,15,0,0,23,0,3,3,5,2,0,1,1,0,5,9,8
18-JAN-16,1571159,"Houston Rockets","Ty Lawson",1,22,0,2,1,2,1,1,0,1,5,3,0,3,1,0,0,0,-7
18-JAN-16,1571159,"Houston Rockets","Corey Brewer",1,20,4,8,0,0,8,1,3,4,3,4,0,2,0,0,0,3,3
18-JAN-16,1571159,"Houston Rockets","Terrence Jones",1,20,4,10,2,7,10,3,5,8,1,2,0,0,3,2,0,2,-20
18-JAN-16,1571159,"Houston Rockets","Jason Terry",1,19,2,5,1,2,7,0,1,1,1,2,0,0,1,1,2,5,4
18-JAN-16,1571159,"Houston Rockets","Clint Capela",1,17,3,7,1,4,7,0,3,3,0,3,0,0,0,1,0,0,-6
18-JAN-16,1571159,"Houston Rockets","Patrick Beverley",1,16,0,2,0,0,0,1,0,1,0,4,0,0,1,0,0,1,-3
18-JAN-16,1571159,"Houston Rockets","Montrezl Harrell",1,5,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,6
18-JAN-16,1571159,"Houston Rockets","K.J. McDaniels",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571159,"Houston Rockets","Donatas Motiejunas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571159,"Houston Rockets","Sam Dekker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571159,"Los Angeles Clippers","Chris Paul",1,43,8,15,7,9,28,0,6,6,12,4,0,6,5,1,5,7,14
18-JAN-16,1571159,"Los Angeles Clippers","DeAndre Jordan",1,41,6,7,4,8,16,2,13,15,0,4,0,0,0,2,0,0,2
18-JAN-16,1571159,"Los Angeles Clippers","J.J. Redick",1,39,11,19,9,9,40,1,0,1,2,4,0,0,1,0,9,12,17
18-JAN-16,1571159,"Los Angeles Clippers","Jamal Crawford",1,36,8,15,0,0,17,0,0,0,5,0,0,1,0,0,1,3,0
18-JAN-16,1571159,"Los Angeles Clippers","Paul Pierce",1,26,4,9,1,3,12,0,5,5,1,4,0,0,0,1,3,5,15
18-JAN-16,1571159,"Los Angeles Clippers","Luc Richard Mbah a Moute",1,21,2,2,1,2,5,0,2,2,2,5,0,1,0,0,0,0,0
18-JAN-16,1571159,"Los Angeles Clippers","Wesley Johnson",1,21,4,12,0,0,11,2,4,6,4,2,0,0,2,1,3,7,8
18-JAN-16,1571159,"Los Angeles Clippers","Austin Rivers",1,17,1,5,0,0,3,0,1,1,0,2,0,0,1,0,1,2,-12
18-JAN-16,1571159,"Los Angeles Clippers","Cole Aldrich",1,12,3,5,2,2,8,3,1,4,1,4,0,1,0,1,0,0,2
18-JAN-16,1571159,"Los Angeles Clippers","Pablo Prigioni",1,10,0,2,0,0,0,1,0,1,1,1,0,1,3,0,0,1,-6
18-JAN-16,1571159,"Los Angeles Clippers","Blake Griffin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571159,"Los Angeles Clippers","Josh Smith",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571159,"Los Angeles Clippers","C.J. Wilcox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571159,"Los Angeles Clippers","Branden Dawson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1571159,"Los Angeles Clippers","Lance Stephenson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1570762,"Brooklyn Nets","Brook Lopez",1,38,13,22,3,5,29,2,8,10,3,2,0,1,1,2,0,0,-9
18-JAN-16,1570762,"Brooklyn Nets","Joe Johnson",1,37,9,12,1,1,22,1,4,5,7,0,0,0,2,0,3,4,1
18-JAN-16,1570762,"Brooklyn Nets","Thaddeus Young",1,35,4,11,3,3,11,2,7,9,2,3,0,0,3,1,0,0,0
18-JAN-16,1570762,"Brooklyn Nets","Donald Sloan",1,34,4,10,4,4,13,0,8,8,6,3,0,0,2,0,1,4,-6
18-JAN-16,1570762,"Brooklyn Nets","Wayne Ellington",1,24,1,5,2,2,4,0,0,0,2,3,0,0,0,0,0,2,-1
18-JAN-16,1570762,"Brooklyn Nets","Bojan Bogdanovic",1,23,3,6,2,2,9,1,1,2,1,3,0,1,3,0,1,3,-14
18-JAN-16,1570762,"Brooklyn Nets","Shane Larkin",1,21,4,6,0,0,8,0,0,0,3,1,0,2,3,0,0,0,-12
18-JAN-16,1570762,"Brooklyn Nets","Thomas Robinson",1,12,0,1,0,0,0,2,3,5,0,0,0,0,0,1,0,0,-9
18-JAN-16,1570762,"Brooklyn Nets","Willie Reed",1,10,1,2,0,0,2,0,1,1,0,2,0,0,0,0,0,0,-3
18-JAN-16,1570762,"Brooklyn Nets","Markel Brown",1,6,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0,1,-7
18-JAN-16,1570762,"Brooklyn Nets","Jarrett Jack",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1570762,"Brooklyn Nets","Andrea Bargnani",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1570762,"Brooklyn Nets","Chris McCullough",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1570762,"Brooklyn Nets","Rondae Hollis-Jefferson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1570762,"Brooklyn Nets","Sergey Karasev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1570762,"Toronto Raptors","Kyle Lowry",1,40,10,13,4,6,31,0,2,2,8,2,0,3,1,0,7,9,22
18-JAN-16,1570762,"Toronto Raptors","DeMar DeRozan",1,34,12,25,6,8,30,2,2,4,5,2,0,2,0,0,0,2,-5
18-JAN-16,1570762,"Toronto Raptors","Patrick Patterson",1,33,5,10,0,0,12,0,4,4,2,0,0,0,1,1,2,6,14
18-JAN-16,1570762,"Toronto Raptors","Cory Joseph",1,27,1,4,0,0,2,0,2,2,6,1,0,1,2,0,0,0,9
18-JAN-16,1570762,"Toronto Raptors","Jonas Valanciunas",1,27,3,11,0,0,6,5,7,12,2,3,0,1,1,1,0,0,0
18-JAN-16,1570762,"Toronto Raptors","Terrence Ross",1,24,5,5,0,0,12,0,1,1,1,0,0,1,0,0,2,2,18
18-JAN-16,1570762,"Toronto Raptors","Bismack Biyombo",1,20,3,3,1,2,7,0,5,5,0,4,0,0,1,2,0,0,12
18-JAN-16,1570762,"Toronto Raptors","James Johnson",1,19,3,7,0,0,8,0,1,1,0,1,0,0,1,0,2,3,-8
18-JAN-16,1570762,"Toronto Raptors","Luis Scola",1,15,1,6,2,2,4,1,3,4,0,4,0,0,0,0,0,1,-2
18-JAN-16,1570762,"Toronto Raptors","Norman Powell",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18-JAN-16,1570762,"Toronto Raptors","Lucas Nogueira",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
18-JAN-16,1570762,"Toronto Raptors","DeMarre Carroll",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1570762,"Toronto Raptors","Bruno Caboclo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1570762,"Toronto Raptors","Delon Wright",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1570762,"Toronto Raptors","Anthony Bennett",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1570642,"Cleveland Cavaliers","LeBron James",1,33,7,16,2,2,16,1,4,5,5,1,0,1,3,1,0,3,-34
18-JAN-16,1570642,"Cleveland Cavaliers","Iman Shumpert",1,29,4,6,2,3,10,0,2,2,0,6,1,0,3,0,0,1,-14
18-JAN-16,1570642,"Cleveland Cavaliers","Matthew Dellavedova",1,28,4,8,0,0,11,0,1,1,6,0,0,0,1,0,3,4,-13
18-JAN-16,1570642,"Cleveland Cavaliers","Kyrie Irving",1,23,3,11,1,1,8,2,3,5,3,0,0,0,2,0,1,3,-21
18-JAN-16,1570642,"Cleveland Cavaliers","Kevin Love",1,21,1,5,0,0,3,1,5,6,2,1,0,0,1,1,1,3,-18
18-JAN-16,1570642,"Cleveland Cavaliers","J.R. Smith",1,21,6,9,2,6,14,1,1,2,1,1,0,1,1,0,0,0,-31
18-JAN-16,1570642,"Cleveland Cavaliers","Richard Jefferson",1,18,1,1,3,4,6,0,3,3,0,1,0,0,1,1,1,1,-8
18-JAN-16,1570642,"Cleveland Cavaliers","Anderson Varejao",1,17,2,4,1,2,5,0,4,4,3,1,0,1,1,0,0,0,4
18-JAN-16,1570642,"Cleveland Cavaliers","Timofey Mozgov",1,15,3,6,0,0,6,1,2,3,0,5,0,0,1,1,0,0,-19
18-JAN-16,1570642,"Cleveland Cavaliers","Tristan Thompson",1,12,0,1,2,2,2,1,1,2,0,4,0,0,0,0,0,0,-15
18-JAN-16,1570642,"Cleveland Cavaliers","Jared Cunningham",1,12,3,5,3,4,9,1,2,3,1,1,0,0,0,0,0,1,3
18-JAN-16,1570642,"Cleveland Cavaliers","James Jones",1,11,3,5,1,1,8,0,0,0,1,4,0,0,1,0,1,3,-4
18-JAN-16,1570642,"Cleveland Cavaliers","Mo Williams",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1570642,"Cleveland Cavaliers","Sasha Kaun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1570642,"Golden State Warriors","Draymond Green",1,31,5,10,4,7,16,2,5,7,10,2,0,0,1,2,2,4,35
18-JAN-16,1570642,"Golden State Warriors","Stephen Curry",1,28,12,18,4,4,35,2,3,5,4,3,0,3,1,0,7,12,34
18-JAN-16,1570642,"Golden State Warriors","Harrison Barnes",1,27,4,8,2,2,12,0,2,2,0,1,0,0,2,0,2,5,18
18-JAN-16,1570642,"Golden State Warriors","Klay Thompson",1,26,5,11,4,4,15,0,1,1,2,3,0,1,1,0,1,5,27
18-JAN-16,1570642,"Golden State Warriors","Andre Iguodala",1,24,7,8,2,2,20,1,2,3,5,1,0,0,1,0,4,5,31
18-JAN-16,1570642,"Golden State Warriors","Leandro Barbosa",1,19,3,6,2,2,8,0,1,1,4,1,0,2,0,0,0,2,14
18-JAN-16,1570642,"Golden State Warriors","Festus Ezeli",1,16,2,3,0,0,4,1,1,2,0,6,1,0,2,0,0,0,15
18-JAN-16,1570642,"Golden State Warriors","Andrew Bogut",1,15,2,4,0,2,4,0,6,6,0,3,0,0,0,0,0,0,16
18-JAN-16,1570642,"Golden State Warriors","Shaun Livingston",1,15,2,2,0,0,4,0,1,1,4,1,0,1,0,0,0,0,7
18-JAN-16,1570642,"Golden State Warriors","Ian Clark",1,12,2,7,0,0,6,0,2,2,2,0,0,0,0,0,2,5,-6
18-JAN-16,1570642,"Golden State Warriors","Brandon Rush",1,10,1,3,0,0,3,0,3,3,1,1,0,0,0,0,1,2,-9
18-JAN-16,1570642,"Golden State Warriors","Marreese Speights",1,9,1,4,2,2,4,0,1,1,0,0,0,0,0,0,0,0,-9
18-JAN-16,1570642,"Golden State Warriors","Jason Thompson",1,7,0,1,1,2,1,0,3,3,1,3,0,0,0,0,0,0,-3
18-JAN-16,1570642,"Golden State Warriors","James Michael McAdoo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-JAN-16,1570642,"Golden State Warriors","Kevon Looney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1570580,"New Orleans Pelicans","Anthony Davis",1,37,13,22,8,10,35,3,4,7,0,5,0,0,0,2,1,2,8
19-JAN-16,1570580,"New Orleans Pelicans","Alonzo Gee",1,30,2,2,3,3,7,1,3,4,1,2,0,2,1,0,0,0,8
19-JAN-16,1570580,"New Orleans Pelicans","Ryan Anderson",1,27,1,6,4,4,7,0,3,3,0,4,0,2,3,1,1,4,9
19-JAN-16,1570580,"New Orleans Pelicans","Jrue Holiday",1,27,7,14,3,4,19,1,1,2,9,0,0,1,1,0,2,3,17
19-JAN-16,1570580,"New Orleans Pelicans","Eric Gordon",1,25,4,9,0,0,11,0,1,1,3,2,0,1,2,0,3,7,-5
19-JAN-16,1570580,"New Orleans Pelicans","Dante Cunningham",1,24,4,6,0,0,11,1,0,1,0,4,0,2,0,2,3,4,10
19-JAN-16,1570580,"New Orleans Pelicans","Norris Cole",1,23,3,6,1,1,7,0,5,5,2,2,0,0,2,0,0,1,20
19-JAN-16,1570580,"New Orleans Pelicans","Tyreke Evans",1,21,6,11,1,1,13,1,2,3,5,2,0,0,4,1,0,2,-2
19-JAN-16,1570580,"New Orleans Pelicans","Alexis Ajinca",1,15,1,3,0,0,2,2,4,6,1,2,0,0,0,0,0,0,13
19-JAN-16,1570580,"New Orleans Pelicans","Omer Asik",1,11,1,4,0,0,2,3,5,8,0,1,0,1,2,0,0,0,-3
19-JAN-16,1570580,"New Orleans Pelicans","Toney Douglas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1570580,"New Orleans Pelicans","Kendrick Perkins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1570580,"New Orleans Pelicans","Quincy Pondexter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1570580,"New Orleans Pelicans","Luke Babbitt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1571287,"Denver Nuggets","Danilo Gallinari",1,39,10,21,3,5,27,0,3,3,1,3,0,2,2,0,4,9,-4
19-JAN-16,1571287,"Denver Nuggets","Emmanuel Mudiay",1,33,5,14,3,7,13,0,3,3,9,2,0,0,3,0,0,1,-1
19-JAN-16,1571287,"Denver Nuggets","Gary Harris",1,30,3,8,3,4,11,1,5,6,2,4,0,0,3,0,2,4,2
19-JAN-16,1571287,"Denver Nuggets","Darrell Arthur",1,29,0,3,4,4,4,1,6,7,4,3,0,0,2,2,0,1,-3
19-JAN-16,1571287,"Denver Nuggets","Kenneth Faried",1,28,6,13,5,6,17,7,8,15,1,5,0,0,1,1,0,0,-1
19-JAN-16,1571287,"Denver Nuggets","Joffrey Lauvergne",1,20,6,6,0,0,12,1,3,4,0,1,0,1,1,1,0,0,-9
19-JAN-16,1571287,"Denver Nuggets","Nikola Jokic",1,19,2,4,2,2,6,1,2,3,1,2,0,1,1,0,0,1,3
19-JAN-16,1571287,"Denver Nuggets","Will Barton",1,19,1,6,4,4,6,1,2,3,2,1,0,0,2,1,0,0,-12
19-JAN-16,1571287,"Denver Nuggets","Randy Foye",1,15,1,5,1,2,3,0,3,3,1,4,0,1,2,1,0,1,-5
19-JAN-16,1571287,"Denver Nuggets","Sean Kilpatrick",1,8,1,3,2,2,5,0,1,1,0,0,0,0,0,0,1,3,0
19-JAN-16,1571287,"Denver Nuggets","Jusuf Nurkic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1571287,"Denver Nuggets","J.J. Hickson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1571287,"Denver Nuggets","Wilson Chandler",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1571287,"Denver Nuggets","Mike Miller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1571287,"Denver Nuggets","Jameer Nelson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1571407,"Indiana Pacers","Paul George",1,33,5,12,8,9,19,0,8,8,4,4,0,4,2,0,1,5,0
19-JAN-16,1571407,"Indiana Pacers","Myles Turner",1,31,7,11,1,1,15,1,3,4,0,4,0,0,1,4,0,0,8
19-JAN-16,1571407,"Indiana Pacers","Monta Ellis",1,31,7,19,6,6,20,0,3,3,3,1,0,2,3,0,0,3,-3
19-JAN-16,1571407,"Indiana Pacers","Lavoy Allen",1,29,2,5,0,0,4,2,5,7,0,2,0,2,2,0,0,0,-8
19-JAN-16,1571407,"Indiana Pacers","C.J. Miles",1,28,3,11,2,5,9,1,4,5,0,4,0,4,1,1,1,7,-2
19-JAN-16,1571407,"Indiana Pacers","Jordan Hill",1,20,3,7,1,2,7,3,4,7,0,2,0,1,1,0,0,0,10
19-JAN-16,1571407,"Indiana Pacers","Joe Young",1,19,4,10,2,3,11,0,3,3,5,1,0,2,2,0,1,2,8
19-JAN-16,1571407,"Indiana Pacers","Glenn Robinson III",1,18,3,4,3,4,10,0,1,1,2,2,0,1,0,0,1,1,5
19-JAN-16,1571407,"Indiana Pacers","Chase Budinger",1,14,0,3,2,4,2,2,4,6,0,1,0,0,1,0,0,1,3
19-JAN-16,1571407,"Indiana Pacers","Ian Mahinmi",1,11,0,0,0,0,0,1,1,2,0,1,0,0,1,1,0,0,-3
19-JAN-16,1571407,"Indiana Pacers","Solomon Hill",1,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-3
19-JAN-16,1571407,"Indiana Pacers","George Hill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1571407,"Indiana Pacers","Rodney Stuckey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1571407,"Indiana Pacers","Shayne Whittington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1571407,"Indiana Pacers","Rakeem Christmas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-JAN-16,1570580,"Minnesota Timberwolves","Andrew Wiggins",1,35,7,17,7,10,21,2,2,4,2,1,0,3,0,0,0,4,2
19-JAN-16,1570580,"Minnesota Timberwolves","Karl-Anthony Towns",1,32,7,17,5,5,20,2,11,13,2,2,0,1,5,1,1,1,5
